Product_ID,Product_Name,Category,Supplier,Warehouse_Location,Stock_In,Stock_Out,Expected_Stock,Current_Stock,Date,Difference,Inventory_Status,Movement_Rate,Movement_Status
2359,Scanner,Electronics,Dell,C2,209,4,205,213,2026-01-01,8,Normal,0.019138755980861243,Slow Moving
2360,Monitor,Electronics,HP,C3,76,30,46,36,2026-04-06,-10,Normal,0.39473684210526316,Normal
2361,Laptop,Electronics,HP,A3,108,2,106,109,2025-07-04,3,Normal,0.018518518518518517,Slow Moving
2362,Speaker,Electronics,Lenovo,C3,146,38,108,89,2026-04-12,-19,Missing Inventory,0.2602739726027397,Normal
2363,Hard Disk,Storage,Logitech,B2,346,106,240,247,2025-09-22,7,Normal,0.3063583815028902,Normal
2364,Printer,Electronics,Samsung,A3,55,53,2,-13,2026-02-17,-15,Normal,0.9636363636363636,Fast Moving
2365,Router,Networking,Dell,B2,213,213,0,-5,2025-12-28,-5,Normal,1.0,Fast Moving
2366,RAM,Components,Logitech,B2,383,229,154,149,2026-03-10,-5,Normal,0.597911227154047,Normal
2367,Mouse,Accessories,Lenovo,B1,242,95,147,131,2026-06-17,-16,Missing Inventory,0.3925619834710744,Normal
2368,Hard Disk,Storage,Lenovo,C3,432,302,130,136,2025-08-23,6,Normal,0.6990740740740741,Normal
2369,Mouse,Accessories,HP,C1,146,109,37,45,2026-06-23,8,Normal,0.7465753424657534,Normal
2370,GPU,Components,Lenovo,C2,73,35,38,47,2026-04-15,9,Normal,0.4794520547945205,Normal
2371,GPU,Components,Samsung,B1,117,42,75,83,2025-08-21,8,Normal,0.358974358974359,Normal
2372,Projector,Electronics,Logitech,A1,330,235,95,99,2025-10-31,4,Normal,0.7121212121212122,Normal
2373,Hard Disk,Storage,Samsung,B1,463,295,168,166,2025-08-05,-2,Normal,0.6371490280777538,Normal
2374,Projector,Electronics,Samsung,C2,227,212,15,26,2026-02-28,11,Normal,0.933920704845815,Fast Moving
2375,Printer,Electronics,Lenovo,C1,425,361,64,51,2025-08-27,-13,Normal,0.8494117647058823,Fast Moving
2376,Laptop,Electronics,Samsung,A2,382,63,319,300,2025-11-24,-19,Missing Inventory,0.1649214659685864,Slow Moving
2377,GPU,Components,Samsung,A3,221,112,109,90,2025-08-29,-19,Missing Inventory,0.5067873303167421,Normal
2378,Router,Networking,Samsung,A3,189,51,138,132,2025-10-05,-6,Normal,0.2698412698412698,Normal
2379,Mouse,Accessories,Samsung,B2,187,24,163,154,2025-07-24,-9,Normal,0.12834224598930483,Slow Moving
2380,Hard Disk,Storage,Logitech,A1,220,13,207,197,2025-12-11,-10,Normal,0.05909090909090909,Slow Moving
2381,Projector,Electronics,Dell,A2,299,296,3,21,2026-05-09,18,Overstock,0.9899665551839465,Fast Moving
2382,CPU,Components,Logitech,A2,419,173,246,252,2025-11-21,6,Normal,0.4128878281622912,Normal
2383,Projector,Electronics,HP,B3,311,98,213,197,2025-07-11,-16,Missing Inventory,0.31511254019292606,Normal
2384,Scanner,Electronics,Lenovo,B3,354,184,170,173,2026-02-18,3,Normal,0.519774011299435,Normal
2385,Mouse,Accessories,Dell,A1,273,144,129,121,2025-09-26,-8,Normal,0.5274725274725275,Normal
2386,GPU,Components,Dell,C3,115,0,115,117,2025-11-25,2,Normal,0.0,Slow Moving
2387,SSD,Storage,Dell,A2,231,168,63,53,2026-01-25,-10,Normal,0.7272727272727273,Normal
2388,Router,Networking,Samsung,C3,222,182,40,41,2026-05-02,1,Normal,0.8198198198198198,Fast Moving
2389,Speaker,Electronics,Dell,B3,473,42,431,440,2026-01-06,9,Normal,0.08879492600422834,Slow Moving
2390,CPU,Components,Lenovo,C3,500,192,308,317,2025-09-30,9,Normal,0.384,Normal
2391,Router,Networking,Logitech,A3,259,36,223,223,2025-06-26,0,Normal,0.138996138996139,Slow Moving
2392,Keyboard,Accessories,Dell,C1,413,343,70,77,2025-10-06,7,Normal,0.8305084745762712,Fast Moving
2393,Router,Networking,HP,C2,97,11,86,81,2025-12-26,-5,Normal,0.1134020618556701,Slow Moving
2394,Printer,Electronics,HP,C2,239,21,218,235,2026-01-02,17,Overstock,0.08786610878661087,Slow Moving
2395,Router,Networking,Dell,A3,295,223,72,67,2025-11-25,-5,Normal,0.7559322033898305,Normal
2396,Printer,Electronics,Lenovo,C2,179,179,0,10,2026-03-09,10,Normal,1.0,Fast Moving
2397,Scanner,Electronics,Logitech,C1,293,247,46,27,2026-02-25,-19,Missing Inventory,0.8430034129692833,Fast Moving
2398,Scanner,Electronics,Logitech,B2,274,143,131,112,2026-05-20,-19,Missing Inventory,0.5218978102189781,Normal
2399,RAM,Components,HP,A3,410,376,34,26,2025-08-31,-8,Normal,0.9170731707317074,Fast Moving
2400,Projector,Electronics,Dell,B2,382,97,285,301,2025-11-16,16,Overstock,0.25392670157068065,Normal
2401,GPU,Components,HP,B1,140,118,22,16,2025-06-25,-6,Normal,0.8428571428571429,Fast Moving
2402,Mouse,Accessories,Logitech,C1,140,78,62,78,2025-08-22,16,Overstock,0.5571428571428572,Normal
2403,Webcam,Accessories,Dell,A3,282,237,45,42,2025-12-16,-3,Normal,0.8404255319148937,Fast Moving
2404,GPU,Components,Samsung,A1,332,20,312,296,2025-10-02,-16,Missing Inventory,0.060240963855421686,Slow Moving
2405,Projector,Electronics,Logitech,C2,402,216,186,171,2025-07-19,-15,Normal,0.5373134328358209,Normal
2406,GPU,Components,Dell,A1,300,274,26,19,2026-03-15,-7,Normal,0.9133333333333333,Fast Moving
2407,Router,Networking,Samsung,A1,221,137,84,82,2025-11-01,-2,Normal,0.6199095022624435,Normal
2408,Webcam,Accessories,Samsung,C2,431,79,352,342,2026-03-28,-10,Normal,0.18329466357308585,Slow Moving
2409,Webcam,Accessories,Lenovo,B3,442,410,32,31,2026-01-02,-1,Normal,0.9276018099547512,Fast Moving
2410,Printer,Electronics,Lenovo,B3,51,31,20,11,2026-01-13,-9,Normal,0.6078431372549019,Normal
2411,CPU,Components,Samsung,B3,149,118,31,23,2026-05-29,-8,Normal,0.7919463087248322,Normal
2412,RAM,Components,Logitech,B2,81,47,34,31,2025-10-31,-3,Normal,0.5802469135802469,Normal
2413,Router,Networking,Samsung,C3,343,162,181,200,2026-01-28,19,Overstock,0.47230320699708456,Normal
2414,Printer,Electronics,Dell,A2,437,195,242,237,2026-02-28,-5,Normal,0.4462242562929062,Normal
2415,Keyboard,Accessories,Samsung,C3,187,44,143,150,2026-01-12,7,Normal,0.23529411764705882,Normal
2416,Hard Disk,Storage,HP,C2,420,176,244,241,2025-09-09,-3,Normal,0.41904761904761906,Normal
2417,Hard Disk,Storage,Dell,B1,202,148,54,62,2025-09-20,8,Normal,0.7326732673267327,Normal
2418,Hard Disk,Storage,Dell,C3,131,22,109,125,2026-01-08,16,Overstock,0.16793893129770993,Slow Moving
2419,RAM,Components,Logitech,A3,460,278,182,180,2025-07-29,-2,Normal,0.6043478260869565,Normal
2420,SSD,Storage,Logitech,B3,390,2,388,394,2026-03-30,6,Normal,0.005128205128205128,Slow Moving
2421,Monitor,Electronics,HP,B1,124,95,29,9,2025-07-25,-20,Missing Inventory,0.7661290322580645,Normal
2422,Keyboard,Accessories,HP,A3,133,28,105,86,2026-01-19,-19,Missing Inventory,0.21052631578947367,Normal
2423,Mouse,Accessories,Logitech,C3,482,152,330,324,2026-04-05,-6,Normal,0.3153526970954357,Normal
2424,Mouse,Accessories,Dell,A1,464,255,209,196,2026-02-22,-13,Normal,0.5495689655172413,Normal
2425,Hard Disk,Storage,Lenovo,C1,242,56,186,182,2026-04-14,-4,Normal,0.23140495867768596,Normal
2426,SSD,Storage,HP,C1,353,167,186,179,2025-06-28,-7,Normal,0.4730878186968839,Normal
2427,Projector,Electronics,Logitech,B1,218,196,22,12,2026-01-22,-10,Normal,0.8990825688073395,Fast Moving
2428,Scanner,Electronics,HP,A3,395,156,239,236,2026-05-02,-3,Normal,0.3949367088607595,Normal
2429,Keyboard,Accessories,Samsung,A2,153,125,28,16,2026-04-22,-12,Normal,0.8169934640522876,Fast Moving
2430,Printer,Electronics,Dell,C2,326,188,138,134,2026-03-20,-4,Normal,0.5766871165644172,Normal
2431,SSD,Storage,HP,C1,326,110,216,225,2025-07-09,9,Normal,0.3374233128834356,Normal
2432,Keyboard,Accessories,Samsung,A1,251,186,65,49,2026-04-24,-16,Missing Inventory,0.7410358565737052,Normal
2433,Webcam,Accessories,Samsung,B3,92,81,11,9,2025-08-02,-2,Normal,0.8804347826086957,Fast Moving
2434,RAM,Components,Lenovo,C2,92,90,2,19,2025-07-10,17,Overstock,0.9782608695652174,Fast Moving
2435,Speaker,Electronics,Samsung,A2,397,115,282,296,2026-06-04,14,Normal,0.28967254408060455,Normal
2436,Hard Disk,Storage,Samsung,A2,379,169,210,202,2026-05-13,-8,Normal,0.44591029023746703,Normal
2437,Projector,Electronics,Dell,C3,64,26,38,42,2025-09-10,4,Normal,0.40625,Normal
2438,Projector,Electronics,HP,B1,459,149,310,294,2025-07-19,-16,Missing Inventory,0.32461873638344224,Normal
2439,Webcam,Accessories,Lenovo,B3,330,232,98,116,2025-08-25,18,Overstock,0.703030303030303,Normal
2440,Hard Disk,Storage,Lenovo,B1,95,49,46,36,2025-08-29,-10,Normal,0.5157894736842106,Normal
2441,Monitor,Electronics,Lenovo,C3,238,8,230,249,2026-03-11,19,Overstock,0.03361344537815126,Slow Moving
2442,Projector,Electronics,Dell,A3,363,359,4,3,2026-04-22,-1,Normal,0.9889807162534435,Fast Moving
2443,Mouse,Accessories,Logitech,A1,70,53,17,35,2026-03-22,18,Overstock,0.7571428571428571,Normal
2444,Mouse,Accessories,HP,C1,272,229,43,36,2025-11-22,-7,Normal,0.8419117647058824,Fast Moving
2445,Mouse,Accessories,HP,C2,82,11,71,57,2026-04-24,-14,Normal,0.13414634146341464,Slow Moving
2446,Printer,Electronics,HP,B2,402,70,332,315,2026-05-01,-17,Missing Inventory,0.17412935323383086,Slow Moving
2447,Router,Networking,Dell,C2,84,62,22,38,2026-02-09,16,Overstock,0.7380952380952381,Normal
2448,Printer,Electronics,Logitech,A3,463,358,105,111,2026-03-16,6,Normal,0.7732181425485961,Normal
2449,SSD,Storage,HP,A1,456,351,105,118,2025-11-09,13,Normal,0.7697368421052632,Normal
2450,Laptop,Electronics,HP,A2,170,9,161,149,2026-02-03,-12,Normal,0.052941176470588235,Slow Moving
2451,Speaker,Electronics,Lenovo,A3,247,123,124,135,2026-03-09,11,Normal,0.4979757085020243,Normal
2452,Scanner,Electronics,Logitech,A1,457,128,329,320,2026-01-22,-9,Normal,0.2800875273522976,Normal
2453,Printer,Electronics,Dell,C1,144,127,17,31,2025-08-11,14,Normal,0.8819444444444444,Fast Moving
2454,Keyboard,Accessories,HP,B3,169,126,43,47,2026-06-17,4,Normal,0.7455621301775148,Normal
2455,Mouse,Accessories,Lenovo,B1,58,55,3,-9,2026-05-03,-12,Normal,0.9482758620689655,Fast Moving
2456,Scanner,Electronics,Samsung,A3,394,250,144,138,2026-02-17,-6,Normal,0.6345177664974619,Normal
2457,Monitor,Electronics,Lenovo,C1,250,162,88,86,2025-09-25,-2,Normal,0.648,Normal
2458,GPU,Components,Samsung,B3,306,278,28,29,2026-06-09,1,Normal,0.9084967320261438,Fast Moving
2459,Printer,Electronics,HP,A2,494,332,162,147,2026-01-06,-15,Normal,0.6720647773279352,Normal
2460,Hard Disk,Storage,Logitech,B3,244,232,12,11,2026-06-02,-1,Normal,0.9508196721311475,Fast Moving
2461,Projector,Electronics,HP,A3,324,273,51,58,2025-10-28,7,Normal,0.8425925925925926,Fast Moving
2462,Hard Disk,Storage,Dell,C1,183,12,171,170,2026-04-28,-1,Normal,0.06557377049180328,Slow Moving
2463,Router,Networking,Dell,C3,366,322,44,55,2026-03-21,11,Normal,0.8797814207650273,Fast Moving
2464,Scanner,Electronics,HP,C3,374,181,193,211,2026-03-12,18,Overstock,0.4839572192513369,Normal
2465,Keyboard,Accessories,Logitech,B1,162,112,50,70,2025-11-29,20,Overstock,0.691358024691358,Normal
2466,Speaker,Electronics,Samsung,B2,409,281,128,146,2026-01-07,18,Overstock,0.687041564792176,Normal
2467,Mouse,Accessories,HP,C1,77,11,66,74,2025-11-23,8,Normal,0.14285714285714285,Slow Moving
2468,CPU,Components,Samsung,C2,396,13,383,367,2025-09-29,-16,Missing Inventory,0.03282828282828283,Slow Moving
2469,Laptop,Electronics,Logitech,B1,435,336,99,89,2026-02-14,-10,Normal,0.7724137931034483,Normal
2470,Monitor,Electronics,HP,B2,436,328,108,104,2026-03-28,-4,Normal,0.7522935779816514,Normal
2471,Projector,Electronics,Lenovo,A1,252,60,192,175,2026-04-09,-17,Missing Inventory,0.23809523809523808,Normal
2472,Keyboard,Accessories,HP,C3,143,0,143,140,2025-09-04,-3,Normal,0.0,Slow Moving
2473,GPU,Components,Lenovo,B3,325,289,36,39,2025-12-02,3,Normal,0.8892307692307693,Fast Moving
2474,Keyboard,Accessories,Samsung,B1,318,269,49,66,2026-03-13,17,Overstock,0.8459119496855346,Fast Moving
2475,Keyboard,Accessories,HP,C3,231,223,8,-3,2025-12-01,-11,Normal,0.9653679653679653,Fast Moving
2476,SSD,Storage,Lenovo,A3,116,50,66,70,2025-11-24,4,Normal,0.43103448275862066,Normal
2477,CPU,Components,HP,A3,241,18,223,216,2025-07-26,-7,Normal,0.07468879668049792,Slow Moving
2478,Router,Networking,Lenovo,B1,371,350,21,15,2025-11-06,-6,Normal,0.9433962264150944,Fast Moving
2479,Scanner,Electronics,Samsung,A1,280,161,119,125,2026-01-15,6,Normal,0.575,Normal
2480,Printer,Electronics,Lenovo,C3,65,47,18,26,2026-03-30,8,Normal,0.7230769230769231,Normal
2481,SSD,Storage,HP,C2,177,28,149,163,2025-10-18,14,Normal,0.15819209039548024,Slow Moving
2482,Router,Networking,Lenovo,B3,67,7,60,41,2026-03-30,-19,Missing Inventory,0.1044776119402985,Slow Moving
2483,GPU,Components,Lenovo,C1,224,24,200,215,2025-11-25,15,Normal,0.10714285714285714,Slow Moving
2484,RAM,Components,Samsung,C2,457,281,176,181,2025-10-26,5,Normal,0.6148796498905909,Normal
2485,Webcam,Accessories,Lenovo,C3,175,50,125,138,2025-10-13,13,Normal,0.2857142857142857,Normal
2486,Keyboard,Accessories,Lenovo,A2,152,80,72,62,2025-12-03,-10,Normal,0.5263157894736842,Normal
2487,Speaker,Electronics,Dell,B3,324,44,280,292,2026-03-05,12,Normal,0.13580246913580246,Slow Moving
2488,Monitor,Electronics,Lenovo,C3,51,38,13,7,2025-12-19,-6,Normal,0.7450980392156863,Normal
2489,CPU,Components,Lenovo,B1,498,174,324,312,2026-05-06,-12,Normal,0.3493975903614458,Normal
2490,Laptop,Electronics,Lenovo,C2,192,1,191,183,2025-09-20,-8,Normal,0.005208333333333333,Slow Moving
2491,Hard Disk,Storage,Samsung,A3,282,164,118,122,2025-07-21,4,Normal,0.5815602836879432,Normal
2492,Keyboard,Accessories,Dell,B1,211,54,157,138,2025-09-10,-19,Missing Inventory,0.2559241706161137,Normal
2493,SSD,Storage,HP,A2,106,99,7,9,2025-09-30,2,Normal,0.9339622641509434,Fast Moving
2494,SSD,Storage,Lenovo,B1,471,378,93,110,2026-02-02,17,Overstock,0.802547770700637,Fast Moving
2495,Mouse,Accessories,Dell,A2,206,143,63,47,2026-02-26,-16,Missing Inventory,0.6941747572815534,Normal
2496,Monitor,Electronics,Dell,C1,215,43,172,159,2025-12-12,-13,Normal,0.2,Slow Moving
2497,Hard Disk,Storage,Logitech,B1,91,44,47,38,2026-05-24,-9,Normal,0.4835164835164835,Normal
2498,GPU,Components,Logitech,B3,355,171,184,177,2025-07-24,-7,Normal,0.48169014084507045,Normal
2499,CPU,Components,HP,C1,227,171,56,44,2025-07-07,-12,Normal,0.7533039647577092,Normal
2500,Webcam,Accessories,Logitech,B2,115,55,60,45,2026-06-24,-15,Normal,0.4782608695652174,Normal
2501,Printer,Electronics,Lenovo,B2,230,58,172,188,2026-06-15,16,Overstock,0.25217391304347825,Normal
2502,RAM,Components,Logitech,A3,265,162,103,114,2025-07-06,11,Normal,0.6113207547169811,Normal
2503,Speaker,Electronics,Logitech,A1,369,38,331,344,2025-08-03,13,Normal,0.10298102981029811,Slow Moving
2504,Mouse,Accessories,Samsung,A2,323,39,284,265,2025-09-04,-19,Missing Inventory,0.12074303405572756,Slow Moving
2505,Printer,Electronics,Samsung,B2,266,261,5,-8,2026-02-17,-13,Normal,0.981203007518797,Fast Moving
2506,Webcam,Accessories,Lenovo,B1,262,58,204,209,2025-10-02,5,Normal,0.22137404580152673,Normal
2507,Router,Networking,HP,C1,471,408,63,81,2025-12-14,18,Overstock,0.8662420382165605,Fast Moving
2508,Hard Disk,Storage,Dell,A2,164,56,108,89,2025-07-10,-19,Missing Inventory,0.34146341463414637,Normal
2509,Keyboard,Accessories,Logitech,A3,432,216,216,210,2025-12-22,-6,Normal,0.5,Normal
2510,CPU,Components,Dell,C2,383,137,246,255,2025-07-31,9,Normal,0.3577023498694517,Normal
2511,GPU,Components,Logitech,A1,351,42,309,326,2025-12-10,17,Overstock,0.11965811965811966,Slow Moving
2512,SSD,Storage,HP,B2,355,295,60,64,2026-05-31,4,Normal,0.8309859154929577,Fast Moving
2513,RAM,Components,Logitech,B2,429,420,9,1,2026-05-30,-8,Normal,0.9790209790209791,Fast Moving
2514,CPU,Components,Dell,A3,500,290,210,212,2026-03-22,2,Normal,0.58,Normal
2515,Printer,Electronics,Logitech,A1,106,95,11,2,2026-04-23,-9,Normal,0.8962264150943396,Fast Moving
2516,Router,Networking,Samsung,A3,383,47,336,344,2026-05-16,8,Normal,0.1227154046997389,Slow Moving
2517,Laptop,Electronics,Lenovo,C3,216,212,4,-2,2025-11-10,-6,Normal,0.9814814814814815,Fast Moving
2518,Router,Networking,Samsung,B1,317,258,59,51,2026-03-31,-8,Normal,0.8138801261829653,Fast Moving
2519,SSD,Storage,Lenovo,B3,87,35,52,34,2026-04-09,-18,Missing Inventory,0.40229885057471265,Normal
2520,RAM,Components,Logitech,B2,428,255,173,158,2025-08-03,-15,Normal,0.5957943925233645,Normal
2521,Mouse,Accessories,Logitech,B1,105,102,3,0,2026-06-24,-3,Normal,0.9714285714285714,Fast Moving
2522,Speaker,Electronics,Lenovo,A3,489,416,73,64,2026-03-11,-9,Normal,0.8507157464212679,Fast Moving
2523,GPU,Components,Samsung,A1,269,183,86,104,2025-12-23,18,Overstock,0.6802973977695167,Normal
2524,Keyboard,Accessories,HP,B1,68,26,42,44,2026-05-09,2,Normal,0.38235294117647056,Normal
2525,SSD,Storage,Dell,C2,257,150,107,121,2025-10-31,14,Normal,0.5836575875486382,Normal
2526,RAM,Components,Samsung,A1,187,184,3,20,2026-05-29,17,Overstock,0.983957219251337,Fast Moving
2527,GPU,Components,HP,B3,371,344,27,28,2026-05-26,1,Normal,0.9272237196765498,Fast Moving
2528,Router,Networking,HP,C1,400,313,87,67,2026-04-03,-20,Missing Inventory,0.7825,Normal
2529,Keyboard,Accessories,Dell,B2,272,179,93,88,2025-08-16,-5,Normal,0.6580882352941176,Normal
2530,Keyboard,Accessories,Samsung,B3,241,125,116,136,2025-11-14,20,Overstock,0.5186721991701245,Normal
2531,Laptop,Electronics,Dell,A2,285,143,142,135,2025-10-14,-7,Normal,0.5017543859649123,Normal
2532,Scanner,Electronics,Dell,B1,436,263,173,167,2026-03-08,-6,Normal,0.6032110091743119,Normal
2533,Projector,Electronics,HP,C3,488,331,157,172,2025-08-06,15,Normal,0.6782786885245902,Normal
2534,Laptop,Electronics,Samsung,B2,450,379,71,85,2025-12-04,14,Normal,0.8422222222222222,Fast Moving
2535,Router,Networking,Dell,B1,434,109,325,322,2026-02-16,-3,Normal,0.2511520737327189,Normal
2536,Mouse,Accessories,HP,B1,452,8,444,449,2026-05-03,5,Normal,0.017699115044247787,Slow Moving
2537,Mouse,Accessories,Dell,C2,400,97,303,321,2026-05-06,18,Overstock,0.2425,Normal
2538,Printer,Electronics,Logitech,C1,226,89,137,144,2026-01-27,7,Normal,0.3938053097345133,Normal
2539,Router,Networking,HP,C3,224,27,197,209,2025-08-09,12,Normal,0.12053571428571429,Slow Moving
2540,Hard Disk,Storage,Lenovo,C1,136,6,130,128,2026-06-16,-2,Normal,0.04411764705882353,Slow Moving
2541,Laptop,Electronics,HP,B3,84,3,81,94,2025-10-23,13,Normal,0.03571428571428571,Slow Moving
2542,Scanner,Electronics,HP,B3,234,96,138,132,2025-07-07,-6,Normal,0.41025641025641024,Normal
2543,RAM,Components,Dell,A3,276,61,215,223,2025-09-29,8,Normal,0.2210144927536232,Normal
2544,Monitor,Electronics,Logitech,B1,255,190,65,64,2025-06-30,-1,Normal,0.7450980392156863,Normal
2545,Router,Networking,HP,B1,361,96,265,285,2025-09-20,20,Overstock,0.2659279778393352,Normal
2546,Monitor,Electronics,Samsung,C1,341,312,29,41,2025-10-08,12,Normal,0.9149560117302052,Fast Moving
2547,CPU,Components,Samsung,B2,54,33,21,34,2025-11-17,13,Normal,0.6111111111111112,Normal
2548,GPU,Components,Logitech,A1,239,208,31,48,2026-06-15,17,Overstock,0.8702928870292888,Fast Moving
2549,Hard Disk,Storage,Lenovo,B3,155,100,55,35,2026-01-29,-20,Missing Inventory,0.6451612903225806,Normal
2550,Webcam,Accessories,Logitech,C3,398,213,185,176,2026-05-14,-9,Normal,0.535175879396985,Normal
2551,Hard Disk,Storage,HP,B2,395,222,173,191,2026-06-12,18,Overstock,0.5620253164556962,Normal
2552,SSD,Storage,Dell,A3,266,155,111,99,2026-03-02,-12,Normal,0.5827067669172933,Normal
2553,Projector,Electronics,Samsung,A3,269,57,212,210,2026-03-12,-2,Normal,0.21189591078066913,Normal
2554,CPU,Components,Dell,C2,281,204,77,89,2026-02-17,12,Normal,0.7259786476868327,Normal
2555,SSD,Storage,Dell,C3,178,24,154,141,2026-01-09,-13,Normal,0.1348314606741573,Slow Moving
2556,Hard Disk,Storage,Lenovo,B2,96,76,20,9,2026-02-20,-11,Normal,0.7916666666666666,Normal
2557,GPU,Components,Dell,C1,337,267,70,79,2025-10-09,9,Normal,0.7922848664688428,Normal
2558,GPU,Components,Samsung,B2,56,33,23,9,2025-08-14,-14,Normal,0.5892857142857143,Normal
2559,Webcam,Accessories,Samsung,C2,253,10,243,229,2026-04-17,-14,Normal,0.039525691699604744,Slow Moving
2560,GPU,Components,Logitech,C1,209,173,36,17,2026-03-30,-19,Missing Inventory,0.8277511961722488,Fast Moving
2561,Mouse,Accessories,HP,B1,248,219,29,48,2026-02-21,19,Overstock,0.8830645161290323,Fast Moving
2562,Speaker,Electronics,Dell,A3,95,50,45,31,2026-06-07,-14,Normal,0.5263157894736842,Normal
2563,Hard Disk,Storage,Dell,B3,390,295,95,110,2026-02-12,15,Normal,0.7564102564102564,Normal
2564,Speaker,Electronics,HP,A3,300,223,77,71,2026-04-03,-6,Normal,0.7433333333333333,Normal
2565,Webcam,Accessories,Dell,A1,382,342,40,27,2026-05-27,-13,Normal,0.8952879581151832,Fast Moving
2566,Scanner,Electronics,Lenovo,A3,86,52,34,37,2026-01-13,3,Normal,0.6046511627906976,Normal
2567,SSD,Storage,Samsung,C3,206,3,203,187,2026-01-28,-16,Missing Inventory,0.014563106796116505,Slow Moving
2568,GPU,Components,Logitech,C3,401,284,117,129,2026-06-23,12,Normal,0.7082294264339152,Normal
2569,Scanner,Electronics,Dell,A1,433,68,365,379,2025-12-17,14,Normal,0.15704387990762125,Slow Moving
2570,Scanner,Electronics,Dell,B2,62,11,51,47,2025-10-02,-4,Normal,0.1774193548387097,Slow Moving
2571,Projector,Electronics,Lenovo,B2,70,48,22,28,2026-05-02,6,Normal,0.6857142857142857,Normal
2572,Keyboard,Accessories,Logitech,C2,367,122,245,245,2025-11-20,0,Normal,0.33242506811989103,Normal
